JourneyRef,DistanceMade,RecordedAt
2022-08-18-53379602,22314,2022-08-18 21:11:53
2022-08-18-53379602,22779,2022-08-18 21:12:08
2022-08-18-53379602,23199,2022-08-18 21:12:24
2022-08-18-53379602,23609,2022-08-18 21:12:38
2022-08-18-53379602,23994,2022-08-18 21:12:53
2022-08-18-53379602,24419,2022-08-18 21:13:08
2022-08-18-53379602,24839,2022-08-18 21:13:23
2022-08-18-53379602,25209,2022-08-18 21:13:38
2022-08-18-53379602,25549,2022-08-18 21:13:53
2022-08-18-53379602,25884,2022-08-18 21:14:08
2022-08-18-53379602,26234,2022-08-18 21:14:23
2022-08-18-53379602,26594,2022-08-18 21:14:38
2022-08-18-53379602,26979,2022-08-18 21:14:53
2022-08-18-53379602,27259,2022-08-18 21:15:03
2022-08-18-53379602,27809,2022-08-18 21:15:23
2022-08-18-53379602,28199,2022-08-18 21:15:38
2022-08-18-53379602,28534,2022-08-18 21:15:53
2022-08-18-53379602,28889,2022-08-18 21:16:08
2022-08-18-53379602,29254,2022-08-18 21:16:23
2022-08-18-53379602,29614,2022-08-18 21:16:38
2022-08-18-53379602,30009,2022-08-18 21:16:53
2022-08-18-53379602,30434,2022-08-18 21:17:08
2022-08-18-53379602,30844,2022-08-18 21:17:23
2022-08-18-53379602,31319,2022-08-18 21:17:38
2022-08-18-53379602,31764,2022-08-18 21:17:53
2022-08-18-53379602,32214,2022-08-18 21:18:08
2022-08-18-53379602,32669,2022-08-18 21:18:23
2022-08-18-53379602,33099,2022-08-18 21:18:38
2022-08-18-53379602,33514,2022-08-18 21:18:53
2022-08-18-53379602,33929,2022-08-18 21:19:08
2022-08-18-53379602,34344,2022-08-18 21:19:23
2022-08-18-53379602,34759,2022-08-18 21:19:38
2022-08-18-53379602,35179,2022-08-18 21:19:53
2022-08-18-53379602,35594,2022-08-18 21:20:08
2022-08-18-53379602,36019,2022-08-18 21:20:23
2022-08-18-53379602,36439,2022-08-18 21:20:38
2022-08-18-53379602,36854,2022-08-18 21:20:53
2022-08-18-53379602,37274,2022-08-18 21:21:08
2022-08-18-53379602,37689,2022-08-18 21:21:23
2022-08-18-53379602,38104,2022-08-18 21:21:38
2022-08-18-53379602,38519,2022-08-18 21:21:53
2022-08-18-53379602,38934,2022-08-18 21:22:08
2022-08-18-53379602,39354,2022-08-18 21:22:23
2022-08-18-53379602,39769,2022-08-18 21:22:38
2022-08-18-53379602,40184,2022-08-18 21:22:53
2022-08-18-53379602,40609,2022-08-18 21:23:08
2022-08-18-53379602,41039,2022-08-18 21:23:23
2022-08-18-53379602,41459,2022-08-18 21:23:38
2022-08-18-53379602,41874,2022-08-18 21:23:53
2022-08-18-53379602,42289,2022-08-18 21:24:08
2022-08-18-53379602,42704,2022-08-18 21:24:23
2022-08-18-53379602,43119,2022-08-18 21:24:38
2022-08-18-53379602,43539,2022-08-18 21:24:53
2022-08-18-53379602,43949,2022-08-18 21:25:08
2022-08-18-53379602,44364,2022-08-18 21:25:23
2022-08-18-53379602,44779,2022-08-18 21:25:38
2022-08-18-53379602,45199,2022-08-18 21:25:53
2022-08-18-53379602,45624,2022-08-18 21:26:08
2022-08-18-53379602,46059,2022-08-18 21:26:23
2022-08-18-53379602,46479,2022-08-18 21:26:38
2022-08-18-53379602,46894,2022-08-18 21:26:53
2022-08-18-53379602,47309,2022-08-18 21:27:08
2022-08-18-53379602,47724,2022-08-18 21:27:23
2022-08-18-53379602,48144,2022-08-18 21:27:38
2022-08-18-53379602,48559,2022-08-18 21:27:53
2022-08-18-53379602,48969,2022-08-18 21:28:08
2022-08-18-53379602,49344,2022-08-18 21:28:23
2022-08-18-53379602,49759,2022-08-18 21:28:38
2022-08-18-53379602,50174,2022-08-18 21:28:53
2022-08-18-53379602,50594,2022-08-18 21:29:08
2022-08-18-53379602,51004,2022-08-18 21:29:23
2022-08-18-53379602,51419,2022-08-18 21:29:38
2022-08-18-53379602,51834,2022-08-18 21:29:53
2022-08-18-53379602,52254,2022-08-18 21:30:08
2022-08-18-53379602,52669,2022-08-18 21:30:23
2022-08-18-53379602,53084,2022-08-18 21:30:38
2022-08-18-53379602,53504,2022-08-18 21:30:53
2022-08-18-53379602,53919,2022-08-18 21:31:08
2022-08-18-53379602,54334,2022-08-18 21:31:23
2022-08-18-53379602,54754,2022-08-18 21:31:38
2022-08-18-53379602,55169,2022-08-18 21:31:53
2022-08-18-53379602,55574,2022-08-18 21:32:08
2022-08-18-53379602,55954,2022-08-18 21:32:23
2022-08-18-53379602,56329,2022-08-18 21:32:38
2022-08-18-53379602,56739,2022-08-18 21:32:53
2022-08-18-53379602,57159,2022-08-18 21:33:08
2022-08-18-53379602,57504,2022-08-18 21:33:23
2022-08-18-53379602,57874,2022-08-18 21:33:38
2022-08-18-53379602,58289,2022-08-18 21:33:53
2022-08-18-53379602,58689,2022-08-18 21:34:08
2022-08-18-53379602,59014,2022-08-18 21:34:23
2022-08-18-53379602,59264,2022-08-18 21:34:38
2022-08-18-53379602,59534,2022-08-18 21:34:53
2022-08-18-53379602,59859,2022-08-18 21:35:08
2022-08-18-53379602,60229,2022-08-18 21:35:23
2022-08-18-53379602,60629,2022-08-18 21:35:38
2022-08-18-53379602,61049,2022-08-18 21:35:53
2022-08-18-53379602,61459,2022-08-18 21:36:08
2022-08-18-53379602,61849,2022-08-18 21:36:23
2022-08-18-53379602,62254,2022-08-18 21:36:38
2022-08-18-53379602,62634,2022-08-18 21:36:53
2022-08-18-53379602,62964,2022-08-18 21:37:08
2022-08-18-53379602,63289,2022-08-18 21:37:23
2022-08-18-53379602,63569,2022-08-18 21:37:38
2022-08-18-53379602,63829,2022-08-18 21:37:53
2022-08-18-53379602,64064,2022-08-18 21:38:08
2022-08-18-53379602,64304,2022-08-18 21:38:23
2022-08-18-53379602,64584,2022-08-18 21:38:38
2022-08-18-53379602,65321,2022-08-18 21:38:54
2022-08-18-53379602,65431,2022-08-18 21:39:24
2022-08-18-53379602,65681,2022-08-18 21:39:38
2022-08-18-53379602,66056,2022-08-18 21:39:58
2022-08-18-53379602,66296,2022-08-18 21:40:10
2022-08-18-53379602,66645,2022-08-18 21:40:23
2022-08-18-53379602,66645,2022-08-18 21:40:29
2022-08-18-53379602,66645,2022-08-18 21:40:51
2022-08-18-53379602,66725,2022-08-18 21:41:41
2022-08-18-53379602,66835,2022-08-18 21:41:54
2022-08-18-53379602,66940,2022-08-18 21:42:10
2022-08-18-53379602,67000,2022-08-18 21:42:23
2022-08-18-53379602,67217,2022-08-18 21:42:39
2022-08-18-53379602,67217,2022-08-18 21:42:54
2022-08-18-53379602,67217,2022-08-18 21:43:19
2022-08-18-53379602,67307,2022-08-18 21:43:36
2022-08-18-53379602,67496,2022-08-18 21:43:56
2022-08-18-53379602,67496,2022-08-18 21:44:16
2022-08-18-53379602,67496,2022-08-18 21:44:53
2022-08-18-53379602,67546,2022-08-18 21:45:12
2022-08-18-53379602,67576,2022-08-18 21:45:17
2022-08-18-53379602,67581,2022-08-18 21:46:10
2022-08-18-53379602,67626,2022-08-18 21:46:53
2022-08-18-53379602,67806,2022-08-18 21:47:12
2022-08-18-53379602,68014,2022-08-18 21:47:24
2022-08-18-53379602,68014,2022-08-18 21:47:35
2022-08-18-53379602,68044,2022-08-18 21:47:57
2022-08-18-53379602,68094,2022-08-18 21:48:55
2022-08-18-53379602,68154,2022-08-18 21:49:42
2022-08-18-53379602,68209,2022-08-18 21:49:50
2022-08-18-53379602,68342,2022-08-18 21:50:07
2022-08-18-53379602,68342,2022-08-18 21:50:24
2022-08-18-53379602,68372,2022-08-18 21:50:48
2022-08-18-53379602,68477,2022-08-18 21:51:10
2022-08-18-53379602,68582,2022-08-18 21:51:22
2022-08-18-53379602,68692,2022-08-18 21:51:35
2022-08-18-53379602,68841,2022-08-18 21:51:44
2022-08-18-53379602,68841,2022-08-18 21:52:13
2022-08-18-53379602,68896,2022-08-18 21:52:38
2022-08-18-53379602,68916,2022-08-18 21:53:14
2022-08-18-53379602,68916,2022-08-18 21:53:36
2022-08-18-53379602,68961,2022-08-18 21:53:53
2022-08-18-53379602,69011,2022-08-18 21:54:51
2022-08-18-53379602,69056,2022-08-18 21:55:35
2022-08-18-53379602,69106,2022-08-18 21:55:46
2022-08-18-53379602,69265,2022-08-18 21:56:07
2022-08-18-53379602,69265,2022-08-18 21:56:16
2022-08-18-53379602,69310,2022-08-18 21:56:42
2022-08-18-53379602,69370,2022-08-18 21:56:50
2022-08-18-53379602,69470,2022-08-18 21:57:11
2022-08-18-53379602,69520,2022-08-18 21:57:20
2022-08-18-53379602,69630,2022-08-18 21:57:40
2022-08-18-53379602,69679,2022-08-18 21:57:54
2022-08-18-53379602,69679,2022-08-18 21:58:02
2022-08-18-53379602,69724,2022-08-18 21:58:40
2022-08-18-53379602,69834,2022-08-18 21:58:54
2022-08-18-53379602,69949,2022-08-18 21:59:06
2022-08-18-53379602,69954,2022-08-18 22:00:03
2022-08-18-53379602,69999,2022-08-18 22:00:26
2022-08-18-53379602,70174,2022-08-18 22:00:39
2022-08-18-53379602,70174,2022-08-18 22:01:07
2022-08-18-53379602,70399,2022-08-18 22:01:24
2022-08-18-53379602,70589,2022-08-18 22:01:39
2022-08-18-53379604,134,2022-08-18 21:21:09
2022-08-18-53379604,485,2022-08-18 21:21:25
2022-08-18-53379604,560,2022-08-18 21:21:42
2022-08-18-53379604,790,2022-08-18 21:21:56
2022-08-18-53379604,1050,2022-08-18 21:22:11
2022-08-18-53379604,1097,2022-08-18 21:22:19
2022-08-18-53379604,1100,2022-08-18 21:22:35
2022-08-18-53379604,1200,2022-08-18 21:22:53
2022-08-18-53379604,1260,2022-08-18 21:22:58
2022-08-18-53379604,1333,2022-08-18 21:23:20
2022-08-18-53379604,1598,2022-08-18 21:23:41
2022-08-18-53379604,1867,2022-08-18 21:23:56
2022-08-18-53379604,2244,2022-08-18 21:24:11
2022-08-18-53379604,2244,2022-08-18 21:24:18
2022-08-18-53379604,2324,2022-08-18 21:24:41
2022-08-18-53379604,2439,2022-08-18 21:24:52
2022-08-18-53379604,2635,2022-08-18 21:25:08
2022-08-18-53379604,2916,2022-08-18 21:25:22
2022-08-18-53379604,2916,2022-08-18 21:25:56
2022-08-18-53379604,2916,2022-08-18 21:26:08
2022-08-18-53379604,3217,2022-08-18 21:26:23
2022-08-18-53379604,3357,2022-08-18 21:26:38
2022-08-18-53379604,3524,2022-08-18 21:26:55
2022-08-18-53379604,3722,2022-08-18 21:27:09
2022-08-18-53379604,3928,2022-08-18 21:27:20
2022-08-18-53379604,3928,2022-08-18 21:27:30
2022-08-18-53379604,3988,2022-08-18 21:28:38
2022-08-18-53379604,4124,2022-08-18 21:28:44
2022-08-18-53379604,4124,2022-08-18 21:29:05
2022-08-18-53379604,4124,2022-08-18 21:29:52
2022-08-18-53379604,4124,2022-08-18 21:30:03
2022-08-18-53379604,4193,2022-08-18 21:31:09
2022-08-18-53379604,4315,2022-08-18 21:31:22
2022-08-18-53379604,4483,2022-08-18 21:31:38
2022-08-18-53379604,4648,2022-08-18 21:31:56
2022-08-18-53379604,4788,2022-08-18 21:32:34
2022-08-18-53379604,4798,2022-08-18 21:33:10
2022-08-18-53379604,4973,2022-08-18 21:33:26
2022-08-18-53379604,5018,2022-08-18 21:33:32
2022-08-18-53379604,5063,2022-08-18 21:33:59
2022-08-18-53379604,5170,2022-08-18 21:34:25
2022-08-18-53379604,5170,2022-08-18 21:34:39
2022-08-18-53379604,5170,2022-08-18 21:34:42
2022-08-18-53379604,5170,2022-08-18 21:35:01
2022-08-18-53379604,5345,2022-08-18 21:35:24
2022-08-18-53379604,5530,2022-08-18 21:35:39
2022-08-18-53379604,5620,2022-08-18 21:35:55
2022-08-18-53379604,5825,2022-08-18 21:36:09
2022-08-18-53379604,6002,2022-08-18 21:36:25
2022-08-18-53379604,6050,2022-08-18 21:36:55
2022-08-18-53379604,6105,2022-08-18 21:37:04
2022-08-18-53379604,6284,2022-08-18 21:37:41
2022-08-18-53379604,6344,2022-08-18 21:37:52
2022-08-18-53379604,6394,2022-08-18 21:38:12
2022-08-18-53379604,6514,2022-08-18 21:38:21
2022-08-18-53379604,6724,2022-08-18 21:38:36
2022-08-18-53379604,6784,2022-08-18 21:38:46
2022-08-18-53379604,6824,2022-08-18 21:39:37
2022-08-18-53379604,7006,2022-08-18 21:39:57
2022-08-18-53379604,7079,2022-08-18 21:40:56
2022-08-18-53379604,7149,2022-08-18 21:41:03
2022-08-18-53379604,7204,2022-08-18 21:41:54
2022-08-18-53379604,7254,2022-08-18 21:42:00
2022-08-18-53379604,7354,2022-08-18 21:43:07
2022-08-18-53379604,7466,2022-08-18 21:43:19
2022-08-18-53379604,7579,2022-08-18 21:43:39
2022-08-18-53379604,7724,2022-08-18 21:43:56
2022-08-18-53379604,7724,2022-08-18 21:44:07
2022-08-18-53379604,7724,2022-08-18 21:44:34
2022-08-18-53379604,7869,2022-08-18 21:44:53
2022-08-18-53379604,8089,2022-08-18 21:45:08
2022-08-18-53379604,8324,2022-08-18 21:45:23
2022-08-18-53379604,8638,2022-08-18 21:45:38
2022-08-18-53379604,8979,2022-08-18 21:45:53
2022-08-18-53379604,9289,2022-08-18 21:46:08
2022-08-18-53379604,9589,2022-08-18 21:46:23
2022-08-18-53379604,9954,2022-08-18 21:46:38
2022-08-18-53379604,10309,2022-08-18 21:46:53
2022-08-18-53379604,10644,2022-08-18 21:47:08
2022-08-18-53379604,11084,2022-08-18 21:47:23
2022-08-18-53379604,11539,2022-08-18 21:47:38
2022-08-18-53379604,11884,2022-08-18 21:47:53
2022-08-18-53379604,12149,2022-08-18 21:48:08
2022-08-18-53379604,12374,2022-08-18 21:48:23
2022-08-18-53379604,12638,2022-08-18 21:48:38
2022-08-18-53379604,12939,2022-08-18 21:48:53
2022-08-18-53379604,13239,2022-08-18 21:49:08
2022-08-18-53379604,13334,2022-08-18 21:49:12
2022-08-18-53379604,13939,2022-08-18 21:49:42
2022-08-18-53379604,14184,2022-08-18 21:49:51
2022-08-18-53379604,14594,2022-08-18 21:50:06
2022-08-18-53379604,15114,2022-08-18 21:50:26
2022-08-18-53379604,15384,2022-08-18 21:50:36
2022-08-18-53379604,15904,2022-08-18 21:50:56
2022-08-18-53379604,16169,2022-08-18 21:51:06
2022-08-18-53379604,16539,2022-08-18 21:51:21
2022-08-18-53379604,16994,2022-08-18 21:51:41
2022-08-18-53379604,17324,2022-08-18 21:51:56
2022-08-18-53379604,17679,2022-08-18 21:52:11
2022-08-18-53379604,17959,2022-08-18 21:52:21
2022-08-18-53379604,18509,2022-08-18 21:52:41
2022-08-18-53379604,18784,2022-08-18 21:52:51
2022-08-18-53379604,19194,2022-08-18 21:53:06
2022-08-18-53379604,19609,2022-08-18 21:53:21
2022-08-18-53379604,19999,2022-08-18 21:53:36
2022-08-18-53379604,20514,2022-08-18 21:53:56
2022-08-18-53379604,20939,2022-08-18 21:54:11
2022-08-18-53379604,21369,2022-08-18 21:54:26
2022-08-18-53379604,21659,2022-08-18 21:54:36
2022-08-18-53379604,22224,2022-08-18 21:54:56
2022-08-18-53379604,22639,2022-08-18 21:55:11
2022-08-18-53379604,23064,2022-08-18 21:55:26
2022-08-18-53379604,23474,2022-08-18 21:55:41
2022-08-18-53379604,23869,2022-08-18 21:55:56
2022-08-18-53379604,24259,2022-08-18 21:56:11
2022-08-18-53379604,24529,2022-08-18 21:56:21
2022-08-18-53379604,24959,2022-08-18 21:56:36
2022-08-18-53379604,25509,2022-08-18 21:56:56
2022-08-18-53379604,25939,2022-08-18 21:57:11
2022-08-18-53379604,26369,2022-08-18 21:57:26
2022-08-18-53379604,26659,2022-08-18 21:57:36
2022-08-18-53379604,27249,2022-08-18 21:57:56
2022-08-18-53379604,27669,2022-08-18 21:58:11
2022-08-18-53379604,27949,2022-08-18 21:58:21
2022-08-18-53379604,28369,2022-08-18 21:58:36
2022-08-18-53379604,28789,2022-08-18 21:58:51
2022-08-18-53379604,29344,2022-08-18 21:59:11
2022-08-18-53379604,29484,2022-08-18 21:59:16
2022-08-18-53379604,30014,2022-08-18 21:59:36
2022-08-18-53379604,30419,2022-08-18 21:59:51
2022-08-18-53379604,30989,2022-08-18 22:00:11
2022-08-18-53379604,31429,2022-08-18 22:00:26
2022-08-18-53379604,31879,2022-08-18 22:00:41
2022-08-18-53379604,32334,2022-08-18 22:00:56
2022-08-18-53379604,32799,2022-08-18 22:01:11
2022-08-18-53379604,33254,2022-08-18 22:01:26
2022-08-18-53379604,33694,2022-08-18 22:01:41
2022-08-18-53379604,34114,2022-08-18 22:01:56
2022-08-18-53379604,34394,2022-08-18 22:02:06
2022-08-18-53379604,34949,2022-08-18 22:02:26
2022-08-18-53379604,35229,2022-08-18 22:02:36
2022-08-18-53379604,35784,2022-08-18 22:02:56
2022-08-18-53379604,36204,2022-08-18 22:03:11
2022-08-18-53379604,36634,2022-08-18 22:03:26
2022-08-18-53379604,37054,2022-08-18 22:03:41
2022-08-18-53379604,37469,2022-08-18 22:03:56
2022-08-18-53379604,37884,2022-08-18 22:04:11
2022-08-18-53379604,38164,2022-08-18 22:04:21
2022-08-18-53379604,38719,2022-08-18 22:04:41
2022-08-18-53379604,39134,2022-08-18 22:04:56
2022-08-18-53379604,39554,2022-08-18 22:05:11
2022-08-18-53379604,39829,2022-08-18 22:05:21
2022-08-18-53379604,40244,2022-08-18 22:05:36
2022-08-18-53379604,40664,2022-08-18 22:05:51
2022-08-18-53379604,41229,2022-08-18 22:06:11
2022-08-18-53379604,41664,2022-08-18 22:06:26
2022-08-18-53379604,41944,2022-08-18 22:06:36
2022-08-18-53379604,42504,2022-08-18 22:06:56
2022-08-18-53379604,42919,2022-08-18 22:07:11
2022-08-18-53379604,43199,2022-08-18 22:07:21
2022-08-18-53379604,43614,2022-08-18 22:07:36
2022-08-18-53379604,44014,2022-08-18 22:07:51
2022-08-18-53379604,44559,2022-08-18 22:08:11
2022-08-18-53379604,44784,2022-08-18 22:08:21
2022-08-18-53379604,45129,2022-08-18 22:08:36
2022-08-18-53379604,45519,2022-08-18 22:08:51
2022-08-18-53379604,46074,2022-08-18 22:09:11
2022-08-18-53379604,46364,2022-08-18 22:09:21
2022-08-18-53379604,46799,2022-08-18 22:09:36
2022-08-18-53379604,47214,2022-08-18 22:09:51
2022-08-18-53379604,47769,2022-08-18 22:10:11
2022-08-18-53379604,48049,2022-08-18 22:10:21
2022-08-18-53379604,48464,2022-08-18 22:10:36
2022-08-18-53379604,49019,2022-08-18 22:10:56
2022-08-18-53379604,49299,2022-08-18 22:11:06
2022-08-18-53379604,49714,2022-08-18 22:11:21
2022-08-18-53379604,50129,2022-08-18 22:11:36
2022-08-18-53379604,50659,2022-08-18 22:11:56
2022-08-18-53379604,51104,2022-08-18 22:12:11
2022-08-18-53379604,51384,2022-08-18 22:12:21
2022-08-18-53379604,51933,2022-08-18 22:12:41
2022-08-18-53379604,52354,2022-08-18 22:12:56
2022-08-18-53379604,52769,2022-08-18 22:13:11
2022-08-18-53379604,53049,2022-08-18 22:13:21
2022-08-18-53379604,53459,2022-08-18 22:13:36
2022-08-18-53379604,53879,2022-08-18 22:13:51
2022-08-18-53379604,54434,2022-08-18 22:14:11
2022-08-18-53379604,54714,2022-08-18 22:14:21
2022-08-18-53379604,55269,2022-08-18 22:14:41
2022-08-18-53379604,55684,2022-08-18 22:14:56
2022-08-18-53379604,56099,2022-08-18 22:15:11
2022-08-18-53379604,56379,2022-08-18 22:15:21
2022-08-18-53379604,56794,2022-08-18 22:15:36
2022-08-18-53379604,57349,2022-08-18 22:15:56
2022-08-18-53379604,57489,2022-08-18 22:16:01
2022-08-18-53379604,58019,2022-08-18 22:16:21
2022-08-18-53379604,58599,2022-08-18 22:16:41
2022-08-18-53379604,59014,2022-08-18 22:16:56
2022-08-18-53379604,59429,2022-08-18 22:17:11
2022-08-18-53379604,59679,2022-08-18 22:17:21
2022-08-18-53379604,60119,2022-08-18 22:17:41
2022-08-18-53379604,60439,2022-08-18 22:17:56
2022-08-18-53379604,60644,2022-08-18 22:18:06
2022-08-18-53379604,61019,2022-08-18 22:18:26
2022-08-18-53379604,61249,2022-08-18 22:18:36
2022-08-18-53379604,61684,2022-08-18 22:18:56
2022-08-18-53379604,62044,2022-08-18 22:19:11
2022-08-18-53379604,62309,2022-08-18 22:19:21
2022-08-18-53379604,62684,2022-08-18 22:19:36
2022-08-18-53379604,63159,2022-08-18 22:19:56
2022-08-18-53379604,63459,2022-08-18 22:20:11
2022-08-18-53379604,63684,2022-08-18 22:20:21
2022-08-18-53379604,64009,2022-08-18 22:20:36
2022-08-18-53379604,64334,2022-08-18 22:20:51
2022-08-18-53379604,64779,2022-08-18 22:21:11
2022-08-18-53379604,65029,2022-08-18 22:21:21
2022-08-18-53379604,65354,2022-08-18 22:21:36
2022-08-18-53379604,65674,2022-08-18 22:21:51
2022-08-18-53379604,65321,2022-08-18 22:22:07
2022-08-18-53379604,65641,2022-08-18 22:22:22
2022-08-18-53379604,65956,2022-08-18 22:22:37
2022-08-18-53379604,66231,2022-08-18 22:22:52
2022-08-18-53379604,66645,2022-08-18 22:23:10
2022-08-18-53379604,66645,2022-08-18 22:23:20
2022-08-18-53379604,66645,2022-08-18 22:23:42
2022-08-18-53379604,66760,2022-08-18 22:24:09
2022-08-18-53379604,66840,2022-08-18 22:24:38
2022-08-18-53379604,66935,2022-08-18 22:24:54
2022-08-18-53379604,66990,2022-08-18 22:25:06
2022-08-18-53379604,67217,2022-08-18 22:25:25
2022-08-18-53379604,67217,2022-08-18 22:26:04
2022-08-18-53379604,67217,2022-08-18 22:26:18
2022-08-18-53379604,67292,2022-08-18 22:26:37
2022-08-18-53379604,67496,2022-08-18 22:26:50
2022-08-18-53379604,67496,2022-08-18 22:27:16
2022-08-18-53379604,67501,2022-08-18 22:27:36
2022-08-18-53379604,67556,2022-08-18 22:27:43
2022-08-18-53379604,67581,2022-08-18 22:28:16
2022-08-18-53379604,67626,2022-08-18 22:28:54
2022-08-18-53379604,67736,2022-08-18 22:29:04
2022-08-18-53379604,67856,2022-08-18 22:29:24
2022-08-18-53379604,68014,2022-08-18 22:29:41
2022-08-18-53379604,68014,2022-08-18 22:30:11
2022-08-18-53379604,68084,2022-08-18 22:30:41
2022-08-18-53379604,68099,2022-08-18 22:31:13
2022-08-18-53379604,68134,2022-08-18 22:31:39
2022-08-18-53379604,68194,2022-08-18 22:32:00
2022-08-18-53379604,68342,2022-08-18 22:32:22
2022-08-18-53379604,68342,2022-08-18 22:32:31
2022-08-18-53379604,68342,2022-08-18 22:33:09
2022-08-18-53379604,68342,2022-08-18 22:33:29
2022-08-18-53379604,68397,2022-08-18 22:34:12
2022-08-18-53379604,68397,2022-08-18 22:34:27
2022-08-18-53379604,68412,2022-08-18 22:34:54
2022-08-18-53379604,68502,2022-08-18 22:35:10
2022-08-18-53379604,68557,2022-08-18 22:35:19
2022-08-18-53379604,68672,2022-08-18 22:35:37
2022-08-18-53379604,68841,2022-08-18 22:35:53
2022-08-18-53379604,68841,2022-08-18 22:36:23
2022-08-18-53379604,69031,2022-08-18 22:36:41
2022-08-18-53379604,69061,2022-08-18 22:37:17
2022-08-18-53379604,69136,2022-08-18 22:37:35
2022-08-18-53379604,69265,2022-08-18 22:37:48
2022-08-18-53379604,69265,2022-08-18 22:38:23
2022-08-18-53379604,69279,2022-08-18 22:38:50
2022-08-18-53379604,69305,2022-08-18 22:38:57
2022-08-18-53379604,69410,2022-08-18 22:39:24
2022-08-18-53379604,69535,2022-08-18 22:39:40
2022-08-18-53379604,69580,2022-08-18 22:39:55
2022-08-18-53379604,69679,2022-08-18 22:40:04
2022-08-18-53379604,69679,2022-08-18 22:40:17
2022-08-18-53379604,69679,2022-08-18 22:40:53
2022-08-18-53379604,69683,2022-08-18 22:41:54
2022-08-18-53379604,69749,2022-08-18 22:42:39
